Número Procedimiento,Nro SAF,Descripcion SAF,Nro UOC,Descripcion UOC,Tipo de Procedimiento,Modalidad,Apartado Directa,Ejercicio,Fecha de Publicación,Fecha de Apertura,Etapa,Alcance,Nombre del Procedimiento,Objeto del Procedimiento,Monto Estimado,Tipo de Operación
24-0015-CDI20,303.0,303 - Secretaría de Políticas Integrales Sobre Drogas de la Nación Argentina  (SEDRONAR),24.0,24/000 - Dirección General de Administración - SEDRONAR,Contratación Directa,Sin Modalidad,Apartado 7: Adjudicación Simple por Desarme  Traslado o Examen Previo,2020.0,05/10/2020 04:30:00 p.m.,09/10/2020 03:00:00 p.m.,Única,Nacional,REPARACIÓN PEUGEOT PARTNER NCO 916,REPARACIÓN PEUGEOT PARTNER NCO 916,59000.0,Proceso de Compra
38/21-1169-LPR20,379.0,379 - Estado Mayor General de la Armada,38.0,38/021 - Jefatura Militar de la Dirección General de Educación de la Armada,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 12:00:00 p.m.,15/10/2020 12:00:00 p.m.,Única,Nacional,SERVICIO DE SEGURIDAD Y VIGILANCIA,Contratar UN (1) Servicio de Seguridad y Vigilancia en las dependencias de la Subsecretaria de Formación  Capacitación y Titulación del Personal Embarcado de la Marina Mercante.,3029548.8,Proceso de Compra
23-0022-CDI20,301.0,301 - Secretaria General de la Presidencia de la Nación,23.0,23/000 - Dirección General de Administración - SG,Contratación Directa,Orden de compra abierta,Apartado 8: Adjudicación Simple Interadministrativa,2020.0,06/10/2020 06:00:00 p.m.,08/10/2020 12:00:00 p.m.,Única,Nacional,Convenio interadministrativo entre la Fábrica Argentina de Aviones FADEA S.A. y Secretaría General,Convenio interadministrativo entre la Fábrica Argentina de Aviones FADEA S.A. y Secretaría General,6404000.0,Proceso de Compra
40/14-0352-CDI20,381.0,381 - Estado Mayor General de La Fuerza Aérea,40.0,40/014 - UOC DPTO CDR,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 12:00:00 p.m.,21/10/2020 11:00:00 a.m.,Única,Nacional,Servicio de Reparación y Mantenimiento de Ascensor,Servicio de Reparación y Mantenimiento de Ascensor,610172.0,Proceso de Compra
14/2-0263-CDI20,105.0,105 - Comisión Nacional de Energía Atómica,14.0,14/2 - Centro Atómico Ezeiza - CNEA,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 07:00:00 a.m.,13/10/2020 08:00:00 a.m.,Única,Nacional,Servicio de Mantenimiento de Grupo Electrógeno,Servicio de Mantenimiento de Grupo Electrógeno,126000.0,Proceso de Compra
40/1-0507-CDI20,381.0,381 - Estado Mayor General de La Fuerza Aérea,40.0,40/001 - UOC DPTO CDR,Contratación Directa,Sin Modalidad,Apartado 2: Adjudicación Simple por Especialidad,2020.0,06/10/2020 08:00:00 a.m.,15/10/2020 11:00:00 a.m.,Única,Internacional,ACTUALIZACION DE LA BASE DE DATOS DEL EQUIPO FMS INSTALADA EN LA AERONAVE LEAR JET 35° VR-24,ACTUALIZACION DE LA BASE DE DATOS DEL EQUIPO FMS INSTALADA EN LA AERONAVE LEAR JET 35° VR-24,5670.0,Proceso de Compra
84/26-1389-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/26 - Hospital Militar Central 601,Licitacion Privada,Orden de compra abierta,,2020.0,06/10/2020 09:00:00 a.m.,15/10/2020 09:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE INSUMOS PARA EL LABORATORIO DEL SERVICIO DE ANATOMÍA PATOLÓGICA DEL H GRL 601 - HMC,ADQUISICIÓN DE INSUMOS PARA EL LABORATORIO DEL SERVICIO DE ANATOMÍA PATOLÓGICA DEL H GRL 601 - HMC,2880712.89,Proceso de Compra
46/19-0711-CDI20,604.0,604 - Dirección Nacional de Vialidad,46.0,46/19 - 1° Buenos Aires - DNV,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 01:00:00 p.m.,20/10/2020 11:00:00 a.m.,Única,Nacional,Adquisición de postes y bulones para la Seccion  de Señalamiento de l1° Distrito Buenos Aires,Adquisición de postes y bulones para la Seccion  de Señalamiento de l1° Distrito Buenos Aires,1044307.32,Proceso de Compra
15-0028-CDI20,106.0,106 - Comisión Nacional de Actividades Espaciales,15.0,15 - Unidad de Abastecimiento - CONAE,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 08:00:00 a.m.,19/10/2020 03:00:00 p.m.,Única,Nacional,Servicio de tratamiento integral de desinsectación  desratización  desinfección y control de plagas,Servicio de tratamiento integral de desinsectación  desratización  desinfección y control de plagas,680000.0,Proceso de Compra
83-0025-CDI20,337.0,337 - Ministerio de Cultura,83.0,83/000 - Dirección General de Administración Financiera - MC,Contratación Directa,Sin Modalidad,Apartado 2: Adjudicación Simple por Especialidad,2020.0,06/10/2020 12:00:00 p.m.,13/10/2020 12:00:00 p.m.,Única,Nacional,Servicio de capacitaciòn en modalidad virtual destinado a representantes de bibliotecas populares,Servicio de capacitaciòn en modalidad virtual destinado a representantes de bibliotecas populares,405000.0,Proceso de Compra
14/1-0351-CDI20,105.0,105 - Comisión Nacional de Energía Atómica,14.0,14/1 - Centro Atómico Constituyentes - CNEA,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 10:00:00 a.m.,23/10/2020 10:00:00 a.m.,Única,Nacional,SERVIDOR DE CALCULOS,SERVIDOR DE CALCULOS,1000000.0,Proceso de Compra
79-0009-LPU20,305.0,305 - Jefatura de Gabinete de Ministros,79.0,79/000 - Dirección General Técnico - Administrativa - JGM,Licitacion Pública,Sin Modalidad,,2020.0,06/10/2020 08:00:00 a.m.,22/10/2020 09:00:00 a.m.,Única,Nacional,Servicio de suscripción de Licencias ADOBE,Servicio de suscripción de Licencias ADOBE para la JEFATURA DE GABINETE DE MINISTROS,16200000.0,Proceso de Compra
84/26-1425-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/26 - Hospital Militar Central 601,Licitacion Privada,Orden de compra abierta,,2020.0,06/10/2020 09:00:00 a.m.,15/10/2020 10:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE INSUMOS PARA EL SERVICIO DE GENÉTICA DEL H GRL 601 - HMC,ADQUISICIÓN DE INSUMOS PARA EL SERVICIO DE GENÉTICA DEL H GRL 601 - HMC,34200.0,Proceso de Compra
46/11-0920-CDI20,604.0,604 - Dirección Nacional de Vialidad,46.0,46/11 - 11° Catamarca - DNV,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 12:30:00 p.m.,16/10/2020 12:00:00 p.m.,Única,Nacional,ABROCHADOR DE TERMINALES DE MANGUERA HIDRÁULICA,ADQUISICIÓN DE ABROCHADOR DE TERMINALES DE MANGUERA HIDRÁULICA - DNV 11° DTO,905128.58,Proceso de Compra
501-0007-CDI20,364.0,364-Ministerio de Obras Públicas,501.0,501/000-Ministerio de Obras Públicas,Contratación Directa,Orden de compra abierta,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 08:00:00 a.m.,16/10/2020 03:00:00 p.m.,Única,Nacional,CATERING MINISTERIO DE OBRAS PÚBLICAS,Contratación de servicios de catering con destino al MINISTERIO DE OBRAS PÚBLICAS  a cumplirse por el término de SEIS (6) meses  con opción a prórroga por hasta TRES (3) meses más en cabeza exclusiva del Ministerio.,985000.0,Proceso de Compra
38/26-1046-LPR20,379.0,379 - Estado Mayor General de la Armada,38.0,38/26 - Unidad Operativa de Contrataciones - Escuela suboficiales de la Armada,Licitacion Privada,Orden de compra abierta,,2020.0,06/10/2020 11:59:00 p.m.,19/10/2020 08:00:00 a.m.,Única,Nacional,Adquisición de elementos para campaña y supervivencia.,Compra de elementos para campaña y supervivencia que serán utilizados en ejercitaciones por los Aspirantes de la Escuela de Suboficiales se la Armada.,1424237.0,Proceso de Compra
40/45-0214-LPR20,381.0,381 - Estado Mayor General de La Fuerza Aérea,40.0,40/045 - UOC PAL,Licitacion Privada,Orden de compra abierta,,2020.0,06/10/2020 01:30:00 p.m.,14/10/2020 09:00:00 a.m.,Única,Nacional,RECARGA DE MATAFUEGOS,RECARGA DE MATAFUEGOS,1687925.54,Proceso de Compra
84/12-1448-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/12 - Dirección de Ingenieros e Infraestructura,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 09:00:00 a.m.,13/10/2020 09:00:00 a.m.,Única,Nacional,Adquisición de Mini Retroexcavadora Cargadora a ruedas,Adquisición de Mini Retroexcavadora Cargadora a ruedas,5764500.0,Proceso de Compra
15-0030-CDI20,106.0,106 - Comisión Nacional de Actividades Espaciales,15.0,15 - Unidad de Abastecimiento - CONAE,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 06:00:00 p.m.,15/10/2020 03:00:00 p.m.,Única,Nacional,Adquisición de 10 nuevos extintores y contratación del serv. anual del mant. de extintores portatils,Adquisición de 10 nuevos extintores y la contratación del servicio de mantenimiento anual  recarga de gas impulsor y prueba hidráulica de extintores portátiles  ubicados en el Centro espacial Teófilo Tabanera  Provincia de Córdoba.,777268.17,Proceso de Compra
84/12-0179-LPU20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/12 - Dirección de Ingenieros e Infraestructura,Licitacion Pública,Sin Modalidad,,2020.0,06/10/2020 09:00:00 a.m.,14/10/2020 09:00:00 a.m.,Única,Nacional,Adquisición de Manipulador Telescópico,Adquisición de Manipulador Telescópico,10364348.0,Proceso de Compra
84/26-1464-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/26 - Hospital Militar Central 601,Licitacion Privada,Orden de compra abierta,,2020.0,06/10/2020 09:00:00 a.m.,14/10/2020 09:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE INSUMOS PARA EL SERVICIO DE ENDOCRINOLOGIA BIOQUÍMICA DEL HMC,ADQUISICIÓN DE INSUMOS PARA EL SERVICIO DE ENDOCRINOLOGIA BIOQUÍMICA DEL HMC,7568389.5,Proceso de Compra
69-0031-CDI20,909.0,909 - Colonia Nacional Dr. Manuel Montes de Oca,69.0,69/00 - División Compras y Contrataciones,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 06:00:00 a.m.,26/10/2020 12:00:00 p.m.,Única,Nacional,ALQUILER DISPENSERS DE AGUA  DE RED POR EL TÉRMINO DE 12 MESES.,ALQUILER DISPENSERS DE AGUA  DE RED POR EL TÉRMINO DE 12 MESES.,1123200.0,Proceso de Compra
69-0032-CDI20,909.0,909 - Colonia Nacional Dr. Manuel Montes de Oca,69.0,69/00 - División Compras y Contrataciones,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 06:00:00 a.m.,22/10/2020 12:00:00 p.m.,Única,Nacional,ADQUISICION MATERIAL LUDICO PARA PSICODIAGNOSTICO,ADQUISICION MATERIAL LUDICO PARA PSICODIAGNOSTICO,120915.0,Proceso de Compra
87-0009-CDI20,801.0,801 - Instituto Nacional de Cine y Artes Audiovisuales - INCAA,87.0,87 - Coordinación de Compras; Contrataciones y Servicios Generales - INCAA,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 09:00:00 a.m.,30/10/2020 12:00:00 p.m.,Única,Nacional,Servicio masivo de mailing marketing para CINE.AR PERIODO 2020-2021,Solicitud del servicio masivo de mailing para la plataforma CINE.AR PLAY y su segmento transaccional CINE.AR ESTRENOS por el período de 12 meses,1452000.0,Proceso de Compra
74/1-0285-LPR20,107.0,107 - Administración de Parques Nacionales,74.0,74/01 - Departamento de Administracion  - Parque Nacional Nahuel Huapi,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 05:00:00 p.m.,14/10/2020 12:00:00 p.m.,Única,Nacional,Contratación del servicio de limpieza para Oficina de informes Mascardi en jurisdicción del PNNH,Contratación del servicio de limpieza para Oficina de informes Mascardi en jurisdicción del PNNH,432000.0,Proceso de Compra
69-0033-CDI20,909.0,909 - Colonia Nacional Dr. Manuel Montes de Oca,69.0,69/00 - División Compras y Contrataciones,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 06:00:00 a.m.,29/10/2020 12:00:00 p.m.,Única,Nacional,Adquisición insumos taller hojalatería,Adquisición insumos taller hojalatería,932660.0,Proceso de Compra
15-0033-CDI20,106.0,106 - Comisión Nacional de Actividades Espaciales,15.0,15 - Unidad de Abastecimiento - CONAE,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 06:00:00 p.m.,16/10/2020 03:00:00 p.m.,Única,Nacional,Adquisición de insumos informáticos  cintas LTO y Toners.,Adquisición de insumos informáticos  cintas LTO y Toners  para la Unidad de Estaciones Terrenas  ubicados en el Centro Espacial Teófilo Tabanera.,1060571.2,Proceso de Compra
14/3-0411-CDI20,105.0,105 - Comisión Nacional de Energía Atómica,14.0,14/3 - Centro Atómico Bariloche - CNEA,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 10:00:00 a.m.,20/10/2020 11:00:00 a.m.,Única,Nacional,EQUIPOS DE COMPUTACIÓN E INFORMÁTICA,EQUIPOS DE COMPUTACIÓN E INFORMÁTICA,594000.0,Proceso de Compra
46/18-0859-CDI20,604.0,604 - Dirección Nacional de Vialidad,46.0,46/18 - 18° Chaco - DNV,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 11:00:00 a.m.,13/10/2020 09:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE REPUESTOS Y ACCESORIOS PARA EQUIPOS DE MEDICIÓN DE PUESTOS DE CTROL DE PESOS Y DIM.,ADQUISICIÓN DE REPUESTOS Y ACCESORIOS PARA EQUIPOS DE MEDICIÓN DE PUESTOS DE CTROL DE PESOS Y DIM.,466172.04,Proceso de Compra
37/40-0123-LPR20,375.0,375 - Gendarmeria Nacional,37.0,37/040 - Escuadrón 52 Tartagal,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 08:00:00 a.m.,14/10/2020 11:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN Y ELEMENTOS DE ELECTRICIDAD (INSTALACIÓN DE SCANNER),ADQUISICIÓN DE MATERIALES DE CONSTRUCCIÓN Y ELEMENTOS DE ELECTRICIDAD (INSTALACIÓN DE SCANNER),352291.84,Proceso de Compra
14-0436-CDI20,105.0,105 - Comisión Nacional de Energía Atómica,14.0,14 - Compras y Contrataciones - CNEA,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 10:00:00 a.m.,27/10/2020 03:00:00 p.m.,Única,Nacional,ADQUISICION DE INSUMOS PARA LABORAROTIO,ADQUISICION DE INSUMOS PARA LABORAROTIO,896911.0,Proceso de Compra
46/18-0876-CDI20,604.0,604 - Dirección Nacional de Vialidad,46.0,46/18 - 18° Chaco - DNV,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 10:00:00 a.m.,13/10/2020 08:00:00 a.m.,Única,Nacional,ADQUISICIÓN SISTEMA DE CÁMARAS DE SEGURIDAD ANALÓGICAS Y ACCESORIOS,ADQUISICIÓN SISTEMA DE CÁMARAS DE SEGURIDAD ANALÓGICAS Y ACCESORIOS,45363.99,Proceso de Compra
84/22-1544-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/22 - Comando de Brigada de Monte XII,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 08:00:00 a.m.,16/10/2020 09:00:00 a.m.,Única,Nacional,Adquirir Artículos Deportivos para el Cdo Br Mte XII y el RI Mte 9,Adquirir Artículos Deportivos para el Cdo Br Mte XII y el RI Mte 9,394849.6,Proceso de Compra
84/77-1546-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/77 - Departamento Contaduría y Finanzas (EMGE),Licitacion Privada,Orden de compra abierta,,2020.0,06/10/2020 09:00:00 a.m.,15/10/2020 09:00:00 a.m.,Única,Nacional,SERVICIO DE DOSIMETRIA PARA LA CA SAN DEL CUARTEL GENERAL - EMGE,CONTRATACIÓN DEL SERVICIO DE DOSIMETRIA PARA LA COMPAÑÍA SANIDAD DEL CUARTEL GENERAL DEL ESTADO MAYOR GENERAL DEL EJERCITO,60000.0,Proceso de Compra
84/143-1549-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/143-JEFATURA DE AGRUPACION DE ARTILLERIA DE CAMPAÑA 601,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 08:00:00 a.m.,15/10/2020 08:00:00 a.m.,Única,Nacional,ADQUISICION DE PRODUCTOS TEXTILES PARA EL 4TO TRIMESTRE 2020,ADQUISICION DE PRODUCTOS TEXTILES PARA EL 4TO TRIMESTRE 2020,304970.0,Proceso de Compra
50-0013-CDI20,614.0,614 - Instituto Nacional de Semillas,50.0,50 - Dirección General de Administración- INASE,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 08:00:00 a.m.,09/10/2020 06:00:00 p.m.,Única,Nacional,CONTRATACIÓN DEL SERVICIO DE GUARDA  CUSTODIA Y ADMINISTRACIÓN DE ARCHIVOS,CONTRATACIÓN DEL SERVICIO DE GUARDA  CUSTODIA Y ADMINISTRACIÓN DE ARCHIVOS,316200.0,Proceso de Compra
46/18-0884-CDI20,604.0,604 - Dirección Nacional de Vialidad,46.0,46/18 - 18° Chaco - DNV,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 10:00:00 a.m.,13/10/2020 07:00:00 a.m.,Única,Nacional,REPARACION DELCARRETON MARCELINI -  DOMINIO: JTN 397  - LEG 13-EY-1-ZDH,REPARACION DELCARRETON MARCELINI -  DOMINIO: JTN 397  - LEG 13-EY-1-ZDH,380500.0,Proceso de Compra
37/1-0126-LPR20,375.0,375 - Gendarmeria Nacional,37.0,37/001 - Unidad Tecnica Administrativa Contable DNG,Licitacion Privada,Orden de compra abierta,,2020.0,06/10/2020 08:00:00 a.m.,16/10/2020 11:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE PERIÓDICOS Y REVISTAS PARA LA DIRECCIÓN NACIONAL DE GENDARMERIA,ADQUISICIÓN DE PERIÓDICOS Y REVISTAS PARA LA DIRECCIÓN NACIONAL DE GENDARMERIA,1500700.0,Proceso de Compra
84/22-1566-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/22 - Comando de Brigada de Monte XII,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 08:00:00 a.m.,16/10/2020 09:00:00 a.m.,Única,Nacional,Adquirir Artículos de Librería para el 4to trimestre 2020,Adquirir Artículos de Librería para el 4to trimestre 2020,754805.9,Proceso de Compra
84/22-1569-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/22 - Comando de Brigada de Monte XII,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 08:00:00 a.m.,16/10/2020 09:00:00 a.m.,Única,Nacional,Contratar Mantenimiento y Reparación de Edificio para la Escuela Militar de Monte,Contratar Mantenimiento y Reparación de Edificio para la Escuela Militar de Monte,657200.0,Proceso de Compra
84/6-0190-LPU20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/06 - Dirección General de Salud,Licitacion Pública,Orden de compra abierta,,2020.0,06/10/2020 08:00:00 a.m.,16/10/2020 08:30:00 a.m.,Única,Nacional,ADQUISICIÓN DE EFECTOS DE SANIDAD PARA REFORZAR LOS RECONOCIMIENTO MEDICO,ADQUISICIÓN DE EFECTOS DE SANIDAD PARA REFORZAR LOS RECONOCIMIENTO MEDICO,11868100.0,Proceso de Compra
14/3-0105-LPR20,105.0,105 - Comisión Nacional de Energía Atómica,14.0,14/3 - Centro Atómico Bariloche - CNEA,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 10:00:00 a.m.,26/10/2020 11:00:00 a.m.,Única,Nacional,SERVIDORES,SERVIDORES,1445000.0,Proceso de Compra
84/77-1574-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/77 - Departamento Contaduría y Finanzas (EMGE),Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 09:00:00 a.m.,15/10/2020 09:30:00 a.m.,Única,Nacional,ADQUISICIÓN DE EQUIPOS DE INFORMATICA Y COMUNICACIÓN PARA LA INSPECTORÍA GENERAL DEL EJÉRCITO,ADQUISICIÓN DE EQUIPOS DE INFORMÁTICA Y COMUNICACIÓN PARA LA INSPECTORÍA GENERAL DEL EJÉRCITO,177761.8,Proceso de Compra
84/77-1576-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/77 - Departamento Contaduría y Finanzas (EMGE),Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 09:00:00 a.m.,16/10/2020 09:00:00 a.m.,Única,Nacional,REPARACIÓN INTEGRAL  RESTAURACIÓN Y PUESTA EN VALOR DEL PALOMAR CENTRAL PROVEEDOR DEL EA,REPARACIÓN INTEGRAL  RESTAURACIÓN Y PUESTA EN VALOR DEL PALOMAR CENTRAL PROVEEDOR DEL EJÉRCITO ARGENTINO,947850.0,Proceso de Compra
84/6-1577-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/06 - Dirección General de Salud,Licitacion Privada,Orden de compra abierta,,2020.0,06/10/2020 08:00:00 a.m.,16/10/2020 10:00:00 a.m.,Única,Nacional,SERVICIO ALQUILER  INSTALACION  MANTENIMIENTO  REPARACION PURIFICADORES AGUA FRIA Y CALIENTE RED DGS,SERVICIO ALQUILER  INSTALACION  MANTENIMIENTO  REPARACION PURIFICADORES AGUA FRIA Y CALIENTE RED DGS,264975.48,Proceso de Compra
84/134-1579-LPR20,374.0,374 - Estado Mayor General del Ejercito,84.0,84/134 - Comando de Adiestramiento y Alistamiento,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 09:00:00 a.m.,19/10/2020 08:00:00 a.m.,Única,Nacional,Mantenimiento e instalación de equipos de aire acondicionados para el CAAE.,Mantenimiento e instalación de equipos de aire acondicionados para el CAAE por el 4to trimestre 2020.,202000.0,Proceso de Compra
436-0030-CDI20,671.0,671 - JUNTA DE SEGURIDAD EN EL TRANSPORTE,436.0,436 - Dirección General de Administración - JST,Contratación Directa,Sin Modalidad,Apartado 5: Adjudicación Simple por Emergencia,2020.0,06/10/2020 06:00:00 p.m.,09/10/2020 01:00:00 p.m.,Única,Nacional,Servicio de limpieza de fin de obra para la sede principal de la JST,Servicio de limpieza de fin de obra para la sede principal de la JST,111320.0,Proceso de Compra
38/23-1158-LPR20,379.0,379 - Estado Mayor General de la Armada,38.0,38/23 - Licitaciones y Compras - Base Aeronaval Punta Indio,Licitacion Privada,Sin Modalidad,,2020.0,06/10/2020 03:00:00 p.m.,14/10/2020 09:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE INSUMOS ODONTOLÓGICOS Y DE LABORATORIO PARA LA BASE AERONAVAL PUNTA INDIO,ADQUISICIÓN DE INSUMOS ODONTOLÓGICOS Y DE LABORATORIO PARA LA BASE AERONAVAL PUNTA INDIO,141713.2,Proceso de Compra
80-0045-CDI20,310.0,310 - Ministerio de Salud,80.0,80/000 - Dirección General de Administración - MS,Contratación Directa,Sin Modalidad,Apartado 3: Adjudicación Simple por Exclusividad,2020.0,06/10/2020 04:45:00 p.m.,15/10/2020 10:00:00 a.m.,Única,Nacional,Adquisición del medicamento antirretroviral Maraviroc 150mg.,Adquisición del medicamento antirretroviral Maraviroc 150mg.,27278640.0,Proceso de Compra
38/18-1163-LPR20,379.0,379 - Estado Mayor General de la Armada,38.0,38/18 - Division Contrataciones - Comando de Transportes Navales,Licitacion Privada,Orden de compra abierta,,2020.0,06/10/2020 08:00:00 p.m.,16/10/2020 08:00:00 a.m.,Única,Nacional,ELEMENTOS DE MANTELERIA Y BLANCO PARA EL ROMPEHIELOS A.R.A ALMIRANTE IRIZAR,ELEMENTOS DE MANTELERIA Y BLANCO PARA EL ROMPEHIELOS A.R.A ALMIRANTE IRIZAR,2758612.0,Proceso de Compra
14/1-0475-CDI20,105.0,105 - Comisión Nacional de Energía Atómica,14.0,14/1 - Centro Atómico Constituyentes - CNEA,Contratación Directa,Sin Modalidad,Apartado 3: Adjudicación Simple por Exclusividad,2020.0,06/10/2020 10:00:00 a.m.,22/10/2020 11:00:00 a.m.,Única,Internacional,REPUESTOS PECVD,REPUESTOS PECVD,5177500.0,Proceso de Compra
14-0478-CDI20,105.0,105 - Comisión Nacional de Energía Atómica,14.0,14 - Compras y Contrataciones - CNEA,Contratación Directa,Sin Modalidad,Apartado 3: Adjudicación Simple por Exclusividad,2020.0,06/10/2020 10:00:00 a.m.,26/10/2020 03:00:00 p.m.,Única,Nacional,ADQUISICION DE ACTUALIZACION DE SOFTWARE Y GESTIÓN DE DOCUMENTOS E INSTALACION,ADQUISICION DE ACTUALIZACION DE SOFTWARE Y GESTIÓN DE DOCUMENTOS E INSTALACION,700000.0,Proceso de Compra
46/4-0914-CDI20,604.0,604 - Dirección Nacional de Vialidad,46.0,46/04 - 4° Mendoza - DNV,Contratación Directa,Sin Modalidad,Apartado 1: Compulsa Abreviada Por Monto,2020.0,06/10/2020 08:00:00 p.m.,14/10/2020 09:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE ELEMENTOS DE PINTURERÍA PARA EL 4° DISTRITO DNV MENDOZA,ADQUISICIÓN DE ELEMENTOS DE PINTURERÍA PARA EL 4° DISTRITO DNV MENDOZA,300464.3,Proceso de Compra
38/12-0222-LPU20,379.0,379 - Estado Mayor General de la Armada,38.0,38/12 - Comando de la Flota de Mar,Licitacion Pública,Orden de compra abierta,,2020.0,06/10/2020 08:00:00 a.m.,19/10/2020 09:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE PONTONES RÍGIDOS IZABLES PARA SER PROVISTAS A UNIDADES DEL COMANDO DE LA FLOTA DE MAR,ADQUISICIÓN DE PONTONES RÍGIDOS IZABLES PARA SER PROVISTAS A UNIDADES DEL COMANDO DE LA FLOTA DE MAR,6318000.0,Proceso de Compra
38/12-0224-LPU20,379.0,379 - Estado Mayor General de la Armada,38.0,38/12 - Comando de la Flota de Mar,Licitacion Pública,Orden de compra abierta,,2020.0,06/10/2020 02:00:00 p.m.,19/10/2020 09:00:00 a.m.,Única,Nacional,ADQUISICIÓN DE EQUIPAMIENTO PARA LUCHA CONTRA INCENDIO PARA COFM,ADQUISICIÓN DE EQUIPAMIENTO PARA LUCHA CONTRA INCENDIO PARA COFM,17313750.0,Proceso de Compra
38/12-0225-LPU20,379.0,379 - Estado Mayor General de la Armada,38.0,38/12 - Comando de la Flota de Mar,Licitacion Pública,Orden de compra abierta,,2020.0,06/10/2020 02:40:00 p.m.,19/10/2020 10:00:00 a.m.,Única,Nacional,ADQUIRIR BOTES MOTORES FUERA DE BORDA PARA LAS UNIDADES DEPENDIENTES DEL COMANDO DE LA FLOTA DE MAR,ADQUIRIR BOTES MOTORES FUERA DE BORDA PARA LAS UNIDADES DEPENDIENTES DEL COMANDO DE LA FLOTA DE MAR,22316472.0,Proceso de Compra
